familia, eluyente1, eluyente2, columna_nombre, columna_usp_code, columna_length, columna_id, columna_particle_size, columna_temperature, columna_flowrate, tiempo_muerto, score
Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.2, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.1, 2.205, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.1, 2.205, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.1, 2.205, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.25, 0.882, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.25, 0.882, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Thermo Scientific Accucore HILIC, column.usp.code_L3, 100.0, 2.1, 2.6, 36.36363636363637, 0.5, 0.441, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Thermo Scientific Accucore HILIC, column.usp.code_L3, 100.0, 2.1, 2.6, 36.36363636363637, 0.5, 0.441, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Thermo Scientific Accucore HILIC, column.usp.code_L3, 100.0, 2.1, 2.6, 36.36363636363637, 0.5, 0.441, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Thermo Scientific Accucore HILIC, column.usp.code_L3, 100.0, 2.1, 2.6, 36.36363636363637, 0.5, 0.441, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters XBridge BEH Amide, column.usp.code_L68, 100.0, 2.1, 2.5, 30.0, 0.5, 0.441, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters XBridge BEH Amide, column.usp.code_L68, 100.0, 2.1, 2.5, 30.0, 0.5, 0.441, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Merck SeQuant ZIC-HILIC, column.usp.code_L114, 150.0, 2.1, 5.0, 25.0, 0.75, 0.441, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Merck SeQuant ZIC-HILIC, column.usp.code_L114, 150.0, 2.1, 5.0, 25.0, 0.75, 0.441, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex C18, column.usp.code_L1, 150.0, 2.1, 1.7, 30.0, 0.3, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex C18, column.usp.code_L1, 150.0, 2.1, 1.7, 30.0, 0.3, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex C18, column.usp.code_L1, 150.0, 2.1, 1.7, 30.0, 0.3, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex C18, column.usp.code_L1, 150.0, 2.1, 1.7, 30.0, 0.3, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), None, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 150.0, 2.1, 1.7, 40.0, 0.5, 0.6615, 0

Biotin and derivatives (CHEMONTID:0000244), None, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 150.0, 2.1, 1.7, 40.0, 0.5, 0.6615, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.acn 0, eluent.2.h2o 0, Merck SeQuant ZIC-pHILIC, column.usp.code_L122, 150.0, 2.1, 5.0, 40.0, 0.3, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.2, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.2, 1.1025, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.25, 0.882, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.25, 0.882, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.35, 0.63, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.35, 0.63, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 37.5, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 37.5, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 39.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 39.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 41.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 41.0, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 42.5, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 42.5, 0.3, 0.735, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.16, 1.378125, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.17, 1.2970588235294116, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, Agilent InfinityLab Poroshell 120 HILIC-Z (Peek-lined), column.usp.code_L114, 50.0, 2.1, 2.7, 30.0, 0.12, 0.91875, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 45.0, 0.12, 0.91875, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 30.0, 0.12, 0.91875, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 30.0, 0.12, 0.91875, 0

Biotin and derivatives (CHEMONTID:0000244), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 30.0, 0.12, 0.91875, 0

