Aryltetralin lignans (CHEMONTID:0003425), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0
Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.16, t0=1.378125)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters Atlantis Premier BEH Z-HILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.17, t0=1.2970588235294116)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent InfinityLab Poroshell 120 HILIC-Z (Peek-lined), usp_code=column.usp.code_L114, length=50.0, id=2.1, particle_size=2.7, temperature=30.0, flowrate=0.12, t0=0.91875)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=HILICON iHILIC-(P) Classic, HILIC, PEEK, usp_code=column.usp.code_L122, length=50.0, id=2.1, particle_size=5.0, temperature=45.0, flowrate=0.12, t0=0.91875)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=HILICON iHILIC-(P) Classic, HILIC, PEEK, usp_code=column.usp.code_L122, length=50.0, id=2.1, particle_size=5.0, temperature=30.0, flowrate=0.12, t0=0.91875)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=HILICON iHILIC-(P) Classic, HILIC, PEEK, usp_code=column.usp.code_L122, length=50.0, id=2.1, particle_size=5.0, temperature=30.0, flowrate=0.12, t0=0.91875)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=HILICON iHILIC-(P) Classic, HILIC, PEEK, usp_code=column.usp.code_L122, length=50.0, id=2.1, particle_size=5.0, temperature=30.0, flowrate=0.12, t0=0.91875)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=HILICON iHILIC-(P) Classic, HILIC, PEEK, usp_code=column.usp.code_L122, length=50.0, id=2.1, particle_size=5.0, temperature=30.0, flowrate=0.12, t0=0.91875)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=HILICON iHILIC-(P) Classic, HILIC, PEEK, usp_code=column.usp.code_L122, length=50.0, id=2.1, particle_size=5.0, temperature=30.0, flowrate=0.12, t0=0.91875)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Biotin and derivatives (CHEMONTID:0000244), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.0016101439066116994

Imidazopyridines (CHEMONTID:0000328), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.0

Imidazopyridines (CHEMONTID:0000328), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Imidazopyridines (CHEMONTID:0000328), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Imidazopyridines (CHEMONTID:0000328), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.00022920759659453207

Phosphorus mustard compounds (CHEMONTID:0002855), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.03759398496240601

Dioxolopyrans (CHEMONTID:0001985), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH Amide, usp_code=column.usp.code_L68, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.5, t0=0.4571959788769226)), 0

Dioxolopyrans (CHEMONTID:0001985), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH Amide, usp_code=column.usp.code_L68, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.5, t0=0.4571959788769226)), 0

Dioxolopyrans (CHEMONTID:0001985), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Dioxolopyrans (CHEMONTID:0001985), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.788888888888889, temperature=50.0, flowrate=0.3877777777777778, t0=0.5895077091536252)), 0

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex EVO C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent InfinityLab Poroshell 120 EC-C18, usp_code=column.usp.code_L1, length=100.0, id=3.0, particle_size=2.7, temperature=25.0, flowrate=0.4, t0=1.125)), 0

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=65.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.0

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.038478787335186955

Benzodioxanes (CHEMONTID:0002699), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.00023758612497027558

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters XBridge C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=3.5, temperature=30.0, flowrate=0.2, t0=0.55125)), 0

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.3, t0=0.735)), 0.0

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=113.15789473684212, id=2.0368421052631582, particle_size=1.788888888888889, temperature=38.75, flowrate=0.1, t0=2.433511506058683)), 0

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.009830205540661411

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.05217915849796412

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.010828122617050575

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.008588217568178319

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.14003189792663465

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.13241935483870979

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.13180703188879805

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.13155770782889434

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.011722967761838598

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.012454674444269231

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.008311118080602154

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.009129640900791311

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Synergi Polar-RP, usp_code=column.usp.code_L11, length=100.0, id=1.0, particle_size=100.0, temperature=40.0, flowrate=0.4, t0=0.125)), 0.009514988211518992

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0.0005570224907178914

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0.00019136429336419559

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.1376858435681964

Organic dithiophosphoric acids and derivatives (CHEMONTID:0003385), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.04876847290640404
